2019-07-04 17:15:34,018 - H|431
2019-07-04 17:16:06,588 - connect to 193.112.167.225:11111, C|1
2019-07-04 17:16:06,820 - LOGIN_BEGIN:008
2019-07-04 17:16:06,876 - LOGIN_SUCCESS:008
2019-07-04 17:16:26,885 - H|1
2019-07-04 17:16:46,878 - H|2
2019-07-04 17:17:00,005 - watchHeart W|1
2019-07-04 17:17:06,879 - H|3
2019-07-04 17:17:26,879 - H|4
2019-07-04 17:17:46,924 - H|5
2019-07-04 17:18:00,320 - watchHeart W|2
2019-07-04 17:18:06,880 - H|6
2019-07-04 17:18:26,915 - H|7
2019-07-04 17:18:46,880 - H|8
2019-07-04 17:19:00,130 - watchHeart W|3
2019-07-04 17:19:06,880 - H|9
2019-07-04 17:19:26,881 - H|10
2019-07-04 17:19:46,881 - H|11
2019-07-04 17:20:00,003 - watchHeart W|4
2019-07-04 17:20:06,882 - H|12
2019-07-04 17:20:26,882 - H|13
2019-07-04 17:20:46,882 - H|14
2019-07-04 17:21:00,003 - watchHeart W|5
2019-07-04 17:21:06,883 - H|15
2019-07-04 17:21:26,883 - H|16
2019-07-04 17:21:46,883 - H|17
2019-07-04 17:22:00,004 - watchHeart W|6
2019-07-04 17:22:06,883 - H|18
2019-07-04 17:22:26,883 - H|19
2019-07-04 17:22:46,884 - H|20
2019-07-04 17:23:00,003 - watchHeart W|7
2019-07-04 17:23:06,883 - H|21
2019-07-04 17:23:26,883 - H|22
2019-07-04 17:23:46,884 - H|23
2019-07-04 17:24:00,003 - watchHeart W|8
2019-07-04 17:24:06,885 - H|24
2019-07-04 17:24:26,884 - H|25
2019-07-04 17:24:46,885 - H|26
2019-07-04 17:25:00,002 - watchHeart W|9
2019-07-04 17:25:06,884 - H|27
2019-07-04 17:25:26,884 - H|28
2019-07-04 17:25:46,884 - H|29
2019-07-04 17:26:00,002 - watchHeart W|10
2019-07-04 17:26:06,884 - H|30
2019-07-04 17:26:26,884 - H|31
2019-07-04 17:26:46,885 - H|32
2019-07-04 17:27:00,004 - watchHeart W|11
2019-07-04 17:27:06,885 - H|33
2019-07-04 17:27:26,892 - H|34
2019-07-04 17:27:46,886 - H|35
2019-07-04 17:28:00,003 - watchHeart W|12
2019-07-04 17:28:06,885 - H|36
2019-07-04 17:28:26,886 - H|37
2019-07-04 17:28:46,887 - H|38
2019-07-04 17:29:00,002 - watchHeart W|13
2019-07-04 17:29:06,888 - H|39
2019-07-04 17:29:26,889 - H|40
2019-07-04 17:29:46,889 - H|41
2019-07-04 17:30:00,003 - watchHeart W|14
2019-07-04 17:30:06,889 - H|42
2019-07-04 17:30:26,891 - H|43
2019-07-04 17:30:46,890 - H|44
2019-07-04 17:31:00,005 - watchHeart W|15
2019-07-04 17:31:06,891 - H|45
2019-07-04 17:31:26,892 - H|46
2019-07-04 17:31:46,894 - H|47
2019-07-04 17:32:00,005 - watchHeart W|16
2019-07-04 17:32:06,894 - H|48
2019-07-04 17:32:26,895 - H|49
2019-07-04 17:32:46,895 - H|50
2019-07-04 17:33:00,002 - watchHeart W|17
2019-07-04 17:33:06,895 - H|51
2019-07-04 17:33:26,896 - H|52
2019-07-04 17:33:46,896 - H|53
2019-07-04 17:34:00,002 - watchHeart W|18
2019-07-04 17:34:06,896 - H|54
2019-07-04 17:34:26,897 - H|55
2019-07-04 17:34:46,897 - H|56
2019-07-04 17:35:00,002 - watchHeart W|19
2019-07-04 17:35:06,897 - H|57
2019-07-04 17:35:26,897 - H|58
2019-07-04 17:35:46,897 - H|59
2019-07-04 17:36:00,005 - watchHeart W|20
2019-07-04 17:36:06,897 - H|60
2019-07-04 17:36:26,898 - H|61
2019-07-04 17:36:46,899 - H|62
2019-07-04 17:37:00,002 - watchHeart W|21
2019-07-04 17:37:06,899 - H|63
2019-07-04 17:37:26,899 - H|64
2019-07-04 17:37:46,899 - H|65
2019-07-04 17:38:00,004 - watchHeart W|22
2019-07-04 17:38:06,899 - H|66
2019-07-04 17:38:26,900 - H|67
2019-07-04 17:38:46,902 - H|68
2019-07-04 17:39:00,002 - watchHeart W|23
2019-07-04 17:39:06,903 - H|69
2019-07-04 17:39:26,905 - H|70
2019-07-04 17:39:46,905 - H|71
2019-07-04 17:40:00,003 - watchHeart W|24
2019-07-04 17:40:06,906 - H|72
2019-07-04 17:40:26,905 - H|73
2019-07-04 17:40:46,905 - H|74
2019-07-04 17:41:00,002 - watchHeart W|25
2019-07-04 17:41:06,906 - H|75
2019-07-04 17:41:26,906 - H|76
2019-07-04 17:41:46,907 - H|77
2019-07-04 17:42:00,003 - watchHeart W|26
2019-07-04 17:42:06,907 - H|78
2019-07-04 17:42:26,908 - H|79
2019-07-04 17:42:46,907 - H|80
2019-07-04 17:43:00,005 - watchHeart W|27
2019-07-04 17:43:06,908 - H|81
2019-07-04 17:43:26,909 - H|82
2019-07-04 17:43:46,909 - H|83
2019-07-04 17:44:00,003 - watchHeart W|28
2019-07-04 17:44:06,909 - H|84
2019-07-04 17:44:26,909 - H|85
2019-07-04 17:44:46,910 - H|86
2019-07-04 17:45:00,005 - watchHeart W|29
2019-07-04 17:45:06,910 - H|87
2019-07-04 17:45:26,910 - H|88
2019-07-04 17:45:46,911 - H|89
2019-07-04 17:46:00,004 - watchHeart W|30
2019-07-04 17:46:06,911 - H|90
2019-07-04 17:46:26,912 - H|91
2019-07-04 17:46:46,913 - H|92
2019-07-04 17:47:00,005 - watchHeart W|31
2019-07-04 17:47:06,914 - H|93
2019-07-04 17:47:26,914 - H|94
2019-07-04 17:47:46,915 - H|95
2019-07-04 17:48:00,003 - watchHeart W|32
2019-07-04 17:48:06,915 - H|96
2019-07-04 17:48:26,915 - H|97
2019-07-04 17:48:46,915 - H|98
2019-07-04 17:49:00,003 - watchHeart W|33
2019-07-04 17:49:06,916 - H|99
2019-07-04 17:49:26,916 - H|100
2019-07-04 17:49:46,917 - H|101
2019-07-04 17:50:00,002 - watchHeart W|34
2019-07-04 17:50:06,918 - H|102
2019-07-04 17:50:26,919 - H|103
2019-07-04 17:50:46,919 - H|104
2019-07-04 17:51:00,002 - watchHeart W|35
2019-07-04 17:51:06,920 - H|105
2019-07-04 17:51:26,922 - H|106
2019-07-04 17:51:46,922 - H|107
2019-07-04 17:52:00,006 - watchHeart W|36
2019-07-04 17:52:06,922 - H|108
2019-07-04 17:52:26,922 - H|109
2019-07-04 17:52:46,923 - H|110
2019-07-04 17:53:00,003 - watchHeart W|37
2019-07-04 17:53:06,924 - H|111
2019-07-04 17:53:26,924 - H|112
2019-07-04 17:53:46,926 - H|113
2019-07-04 17:54:00,002 - watchHeart W|38
2019-07-04 17:54:06,926 - H|114
2019-07-04 17:54:26,928 - H|115
2019-07-04 17:54:46,929 - H|116
2019-07-04 17:55:00,003 - watchHeart W|39
2019-07-04 17:55:06,930 - H|117
2019-07-04 17:55:26,931 - H|118
2019-07-04 17:55:46,931 - H|119
2019-07-04 17:56:00,004 - watchHeart W|40
2019-07-04 17:56:06,932 - H|120
2019-07-04 17:56:26,933 - H|121
2019-07-04 17:56:46,933 - H|122
2019-07-04 17:57:00,003 - watchHeart W|41
2019-07-04 17:57:06,933 - H|123
2019-07-04 17:57:26,934 - H|124
2019-07-04 17:57:46,935 - H|125
2019-07-04 17:58:00,004 - watchHeart W|42
2019-07-04 17:58:06,936 - H|126
2019-07-04 17:58:26,937 - H|127
2019-07-04 17:58:46,936 - H|128
2019-07-04 17:59:00,002 - watchHeart W|43
2019-07-04 17:59:06,938 - H|129
2019-07-04 17:59:26,939 - H|130
2019-07-04 17:59:46,939 - H|131
2019-07-04 18:00:00,003 - watchHeart W|44
2019-07-04 18:00:06,939 - H|132
2019-07-04 18:00:26,940 - H|133
2019-07-04 18:00:46,941 - H|134
2019-07-04 18:01:00,003 - watchHeart W|45
2019-07-04 18:01:06,941 - H|135
2019-07-04 18:01:26,942 - H|136
2019-07-04 18:01:46,943 - H|137
2019-07-04 18:02:00,003 - watchHeart W|46
2019-07-04 18:02:06,944 - H|138
2019-07-04 18:02:26,944 - H|139
2019-07-04 18:02:46,945 - H|140
2019-07-04 18:03:00,002 - watchHeart W|47
2019-07-04 18:03:06,945 - H|141
2019-07-04 18:03:26,945 - H|142
2019-07-04 18:03:46,945 - H|143
2019-07-04 18:04:00,005 - watchHeart W|48
2019-07-04 18:04:06,945 - H|144
2019-07-04 18:04:26,946 - H|145
2019-07-04 18:04:46,946 - H|146
2019-07-04 18:05:00,003 - watchHeart W|49
2019-07-04 18:05:06,946 - H|147
2019-07-04 18:05:26,946 - H|148
2019-07-04 18:05:46,947 - H|149
2019-07-04 18:06:00,003 - watchHeart W|50
2019-07-04 18:06:06,947 - H|150
2019-07-04 18:06:26,948 - H|151
2019-07-04 18:06:46,949 - H|152
2019-07-04 18:07:00,005 - watchHeart W|51
2019-07-04 18:07:06,950 - H|153
2019-07-04 18:07:26,950 - H|154
2019-07-04 18:07:46,950 - H|155
2019-07-04 18:08:00,003 - watchHeart W|52
2019-07-04 18:08:06,951 - H|156
2019-07-04 18:08:26,952 - H|157
2019-07-04 18:08:46,952 - H|158
2019-07-04 18:09:00,004 - watchHeart W|53
2019-07-04 18:09:06,952 - H|159
2019-07-04 18:09:26,953 - H|160
2019-07-04 18:09:46,953 - H|161
2019-07-04 18:10:00,005 - watchHeart W|54
2019-07-04 18:10:06,952 - H|162
2019-07-04 18:10:26,953 - H|163
2019-07-04 18:10:46,954 - H|164
2019-07-04 18:11:00,003 - watchHeart W|55
2019-07-04 18:11:06,954 - H|165
2019-07-04 18:11:26,955 - H|166
2019-07-04 18:11:46,955 - H|167
2019-07-04 18:12:00,003 - watchHeart W|56
2019-07-04 18:12:06,956 - H|168
2019-07-04 18:12:26,956 - H|169
2019-07-04 18:12:46,956 - H|170
2019-07-04 18:13:00,004 - watchHeart W|57
2019-07-04 18:13:06,957 - H|171
2019-07-04 18:13:26,957 - H|172
2019-07-04 18:13:46,958 - H|173
2019-07-04 18:14:00,003 - watchHeart W|58
2019-07-04 18:14:06,959 - H|174
2019-07-04 18:14:26,960 - H|175
2019-07-04 18:14:46,960 - H|176
2019-07-04 18:15:00,005 - watchHeart W|59
2019-07-04 18:15:06,962 - H|177
2019-07-04 18:15:26,962 - H|178
2019-07-04 18:15:46,962 - H|179
2019-07-04 18:16:00,005 - watchHeart W|60
2019-07-04 18:16:06,963 - H|180
2019-07-04 18:16:26,963 - H|181
2019-07-04 18:16:46,964 - H|182
2019-07-04 18:17:00,003 - watchHeart W|61
2019-07-04 18:17:06,964 - H|183
2019-07-04 18:17:26,964 - H|184
2019-07-04 18:17:46,966 - H|185
2019-07-04 18:18:00,001 - watchHeart W|62
2019-07-04 18:18:06,966 - H|186
2019-07-04 18:18:26,966 - H|187
2019-07-04 18:18:46,966 - H|188
2019-07-04 18:19:00,006 - watchHeart W|63
2019-07-04 18:19:06,967 - H|189
2019-07-04 18:19:26,967 - H|190
2019-07-04 18:19:46,968 - H|191
2019-07-04 18:20:00,002 - watchHeart W|64
2019-07-04 18:20:06,968 - H|192
2019-07-04 18:20:26,968 - H|193
2019-07-04 18:20:46,969 - H|194
2019-07-04 18:21:00,002 - watchHeart W|65
2019-07-04 18:21:06,970 - H|195
2019-07-04 18:21:26,969 - H|196
2019-07-04 18:21:46,971 - H|197
2019-07-04 18:22:00,003 - watchHeart W|66
2019-07-04 18:22:06,971 - H|198
2019-07-04 18:22:26,971 - H|199
2019-07-04 18:22:46,973 - H|200
2019-07-04 18:23:00,004 - watchHeart W|67
2019-07-04 18:23:06,974 - H|201
2019-07-04 18:23:26,974 - H|202
2019-07-04 18:23:46,975 - H|203
2019-07-04 18:24:00,004 - watchHeart W|68
2019-07-04 18:24:06,975 - H|204
2019-07-04 18:24:26,976 - H|205
2019-07-04 18:24:46,976 - H|206
2019-07-04 18:25:00,002 - watchHeart W|69
2019-07-04 18:25:06,977 - H|207
2019-07-04 18:25:26,977 - H|208
2019-07-04 18:25:46,978 - H|209
2019-07-04 18:26:00,004 - watchHeart W|70
2019-07-04 18:26:06,978 - H|210
2019-07-04 18:26:26,979 - H|211
2019-07-04 18:26:46,980 - H|212
2019-07-04 18:27:00,003 - watchHeart W|71
2019-07-04 18:27:06,981 - H|213
2019-07-04 18:27:26,980 - H|214
2019-07-04 18:27:46,981 - H|215
2019-07-04 18:28:00,002 - watchHeart W|72
2019-07-04 18:28:06,983 - H|216
2019-07-04 18:28:26,982 - H|217
2019-07-04 18:28:46,983 - H|218
2019-07-04 18:29:00,005 - watchHeart W|73
2019-07-04 18:29:06,984 - H|219
2019-07-04 18:29:26,984 - H|220
2019-07-04 18:29:46,985 - H|221
2019-07-04 18:30:00,002 - watchHeart W|74
2019-07-04 18:30:06,985 - H|222
2019-07-04 18:30:26,985 - H|223
2019-07-04 18:30:46,985 - H|224
2019-07-04 18:31:00,005 - watchHeart W|75
2019-07-04 18:31:06,986 - H|225
2019-07-04 18:31:26,987 - H|226
2019-07-04 18:31:46,987 - H|227
2019-07-04 18:32:00,006 - watchHeart W|76
2019-07-04 18:32:06,989 - H|228
2019-07-04 18:32:26,990 - H|229
2019-07-04 18:32:46,991 - H|230
2019-07-04 18:33:00,004 - watchHeart W|77
2019-07-04 18:33:06,990 - H|231
2019-07-04 18:33:26,991 - H|232
2019-07-04 18:33:46,993 - H|233
2019-07-04 18:34:00,004 - watchHeart W|78
2019-07-04 18:34:06,993 - H|234
2019-07-04 18:34:26,993 - H|235
2019-07-04 18:34:46,993 - H|236
2019-07-04 18:35:00,003 - watchHeart W|79
2019-07-04 18:35:06,993 - H|237
2019-07-04 18:35:26,994 - H|238
2019-07-04 18:35:46,995 - H|239
2019-07-04 18:36:00,006 - watchHeart W|80
2019-07-04 18:36:06,996 - H|240
2019-07-04 18:36:26,996 - H|241
2019-07-04 18:36:46,997 - H|242
2019-07-04 18:37:00,004 - watchHeart W|81
2019-07-04 18:37:06,996 - H|243
2019-07-04 18:37:26,997 - H|244
2019-07-04 18:37:46,997 - H|245
2019-07-04 18:38:00,005 - watchHeart W|82
2019-07-04 18:38:06,999 - H|246
2019-07-04 18:38:27,000 - H|247
2019-07-04 18:38:47,000 - H|248
2019-07-04 18:39:00,005 - watchHeart W|83
2019-07-04 18:39:07,001 - H|249
2019-07-04 18:39:27,000 - H|250
2019-07-04 18:39:47,000 - H|251
2019-07-04 18:40:00,003 - watchHeart W|84
2019-07-04 18:40:07,000 - H|252
2019-07-04 18:40:27,001 - H|253
2019-07-04 18:40:47,003 - H|254
2019-07-04 18:41:00,004 - watchHeart W|85
2019-07-04 18:41:07,003 - H|255
2019-07-04 18:41:27,003 - H|256
2019-07-04 18:41:47,003 - H|257
2019-07-04 18:42:00,004 - watchHeart W|86
2019-07-04 18:42:07,003 - H|258
2019-07-04 18:42:27,003 - H|259
2019-07-04 18:42:47,005 - H|260
2019-07-04 18:43:00,001 - watchHeart W|87
2019-07-04 18:43:07,005 - H|261
2019-07-04 18:43:27,005 - H|262
2019-07-04 18:43:47,006 - H|263
2019-07-04 18:44:00,002 - watchHeart W|88
2019-07-04 18:44:07,007 - H|264
2019-07-04 18:44:27,006 - H|265
2019-07-04 18:44:47,006 - H|266
2019-07-04 18:45:00,005 - watchHeart W|89
2019-07-04 18:45:07,007 - H|267
2019-07-04 18:45:27,007 - H|268
2019-07-04 18:45:47,008 - H|269
2019-07-04 18:46:00,005 - watchHeart W|90
2019-07-04 18:46:07,008 - H|270
2019-07-04 18:46:27,010 - H|271
2019-07-04 18:46:47,011 - H|272
2019-07-04 18:47:00,006 - watchHeart W|91
2019-07-04 18:47:07,011 - H|273
2019-07-04 18:47:27,011 - H|274
2019-07-04 18:47:47,012 - H|275
2019-07-04 18:48:00,005 - watchHeart W|92
2019-07-04 18:48:07,013 - H|276
2019-07-04 18:48:27,013 - H|277
2019-07-04 18:48:47,013 - H|278
2019-07-04 18:49:00,005 - watchHeart W|93
2019-07-04 18:49:07,014 - H|279
2019-07-04 18:49:27,014 - H|280
2019-07-04 18:49:47,015 - H|281
2019-07-04 18:50:00,005 - watchHeart W|94
2019-07-04 18:50:07,015 - H|282
2019-07-04 18:50:27,016 - H|283
2019-07-04 18:50:47,016 - H|284
2019-07-04 18:51:00,005 - watchHeart W|95
2019-07-04 18:51:07,017 - H|285
2019-07-04 18:51:27,018 - H|286
2019-07-05 08:51:03,118 - connect to 193.112.167.225:11111, C|1
2019-07-05 08:51:03,561 - LOGIN_BEGIN:008
2019-07-05 08:51:03,660 - LOGIN_SUCCESS:008
2019-07-05 08:51:23,681 - H|1
2019-07-05 08:51:43,663 - H|2
2019-07-05 08:52:00,015 - watchHeart W|1
2019-07-05 08:52:03,664 - H|3
2019-07-05 08:52:23,663 - H|4
2019-07-05 08:52:43,663 - H|5
2019-07-05 08:53:00,005 - watchHeart W|2
2019-07-05 08:53:03,664 - H|6
2019-07-05 08:53:23,665 - H|7
2019-07-05 08:53:43,664 - H|8
2019-07-05 08:54:00,001 - watchHeart W|3
2019-07-05 08:54:03,664 - H|9
2019-07-05 08:54:23,664 - H|10
2019-07-05 08:54:43,665 - H|11
2019-07-05 08:55:00,005 - watchHeart W|4
2019-07-05 08:55:03,666 - H|12
2019-07-05 08:55:23,667 - H|13
2019-07-05 08:55:43,668 - H|14
2019-07-05 08:56:00,004 - watchHeart W|5
2019-07-05 08:56:03,667 - H|15
2019-07-05 08:56:23,668 - H|16
2019-07-05 08:56:43,669 - H|17
2019-07-05 08:57:00,003 - watchHeart W|6
2019-07-05 08:57:03,670 - H|18
2019-07-05 08:57:23,670 - H|19
2019-07-05 08:57:43,671 - H|20
2019-07-05 08:58:00,001 - watchHeart W|7
2019-07-05 08:58:03,671 - H|21
2019-07-05 08:58:23,672 - H|22
2019-07-05 08:58:43,672 - H|23
2019-07-05 08:59:00,004 - watchHeart W|8
2019-07-05 08:59:03,673 - H|24
2019-07-05 08:59:23,673 - H|25
2019-07-05 08:59:43,699 - H|26
2019-07-05 09:00:00,021 - watchHeart W|9
2019-07-05 09:00:03,674 - H|27
2019-07-05 09:00:23,719 - H|28
2019-07-05 09:00:43,674 - H|29
2019-07-05 09:01:00,017 - watchHeart W|10
2019-07-05 09:01:03,675 - H|30
2019-07-05 09:01:23,723 - H|31
2019-07-05 09:01:43,721 - H|32
2019-07-05 09:02:00,031 - watchHeart W|11
2019-07-05 09:02:03,676 - H|33
2019-07-05 09:02:23,715 - H|34
2019-07-05 09:02:43,739 - H|35
2019-07-05 09:03:00,043 - watchHeart W|12
2019-07-05 09:03:03,677 - H|36
2019-07-05 09:03:23,702 - H|37
2019-07-05 09:03:43,704 - H|38
2019-07-05 09:04:00,016 - watchHeart W|13
2019-07-05 09:04:03,679 - H|39
2019-07-05 09:04:23,680 - H|40
2019-07-05 09:04:43,680 - H|41
2019-07-05 09:05:00,005 - watchHeart W|14
2019-07-05 09:05:03,681 - H|42
2019-07-05 09:05:23,681 - H|43
2019-07-05 09:05:43,681 - H|44
2019-07-05 09:06:00,044 - watchHeart W|15
2019-07-05 09:06:03,682 - H|45
2019-07-05 09:06:23,682 - H|46
2019-07-05 09:06:43,683 - H|47
2019-07-05 09:07:00,006 - watchHeart W|16
2019-07-05 09:07:03,683 - H|48
2019-07-05 09:07:23,684 - H|49
2019-07-05 09:07:43,685 - H|50
2019-07-05 09:08:00,003 - watchHeart W|17
2019-07-05 09:08:03,686 - H|51
2019-07-05 09:08:23,685 - H|52
2019-07-05 09:08:43,703 - H|53
2019-07-05 09:09:00,016 - watchHeart W|18
2019-07-05 09:09:03,685 - H|54
2019-07-05 09:09:23,686 - H|55
2019-07-05 09:09:43,686 - H|56
2019-07-05 09:10:00,003 - watchHeart W|19
2019-07-05 09:10:03,687 - H|57
2019-07-05 09:10:23,715 - H|58
2019-07-05 09:10:43,687 - H|59
2019-07-05 09:11:00,305 - watchHeart W|20
2019-07-05 09:11:03,688 - H|60
2019-07-05 09:11:23,708 - H|61
2019-07-05 09:11:43,708 - H|62
2019-07-05 09:12:00,004 - watchHeart W|21
2019-07-05 09:12:03,688 - H|63
2019-07-05 09:12:23,689 - H|64
2019-07-05 09:12:43,689 - H|65
2019-07-05 09:13:00,002 - watchHeart W|22
2019-07-05 09:13:03,689 - H|66
2019-07-05 09:13:23,689 - H|67
2019-07-05 09:13:43,690 - H|68
2019-07-05 09:14:00,004 - watchHeart W|23
2019-07-05 09:14:03,690 - H|69
2019-07-05 09:14:23,691 - H|70
2019-07-05 09:14:43,691 - H|71
2019-07-05 09:15:00,035 - watchHeart W|24
2019-07-05 09:15:03,691 - H|72
2019-07-05 09:15:23,692 - H|73
2019-07-05 09:15:43,693 - H|74
2019-07-05 09:16:00,005 - watchHeart W|25
2019-07-05 09:16:03,692 - H|75
2019-07-05 09:16:23,692 - H|76
2019-07-05 09:16:43,693 - H|77
2019-07-05 09:17:00,005 - watchHeart W|26
2019-07-05 09:17:03,693 - H|78
2019-07-05 09:17:23,693 - H|79
2019-07-05 09:17:43,694 - H|80
2019-07-05 09:18:00,005 - watchHeart W|27
2019-07-05 09:18:03,695 - H|81
2019-07-05 09:18:23,696 - H|82
2019-07-05 09:18:43,697 - H|83
2019-07-05 09:19:00,006 - watchHeart W|28
2019-07-05 09:19:03,697 - H|84
2019-07-05 09:19:23,698 - H|85
2019-07-05 09:19:43,699 - H|86
2019-07-05 09:20:00,004 - watchHeart W|29
2019-07-05 09:20:03,699 - H|87
2019-07-05 09:20:23,700 - H|88
2019-07-05 09:20:43,701 - H|89
2019-07-05 09:21:00,003 - watchHeart W|30
2019-07-05 09:21:03,701 - H|90
2019-07-05 09:21:23,701 - H|91
2019-07-05 09:21:43,702 - H|92
2019-07-05 09:22:00,005 - watchHeart W|31
2019-07-05 09:22:03,703 - H|93
2019-07-05 09:22:23,703 - H|94
2019-07-05 09:22:43,704 - H|95
2019-07-05 09:23:00,005 - watchHeart W|32
2019-07-05 09:23:03,704 - H|96
2019-07-05 09:23:23,704 - H|97
2019-07-05 09:23:43,705 - H|98
2019-07-05 09:24:00,006 - watchHeart W|33
2019-07-05 09:24:03,705 - H|99
2019-07-05 09:24:23,707 - H|100
2019-07-05 09:24:43,708 - H|101
2019-07-05 09:25:00,005 - watchHeart W|34
2019-07-05 09:25:03,708 - H|102
2019-07-05 09:25:23,716 - H|103
2019-07-05 09:25:43,708 - H|104
2019-07-05 09:26:00,005 - watchHeart W|35
2019-07-05 09:26:03,709 - H|105
2019-07-05 09:26:23,709 - H|106
2019-07-05 09:26:43,710 - H|107
2019-07-05 09:27:00,004 - watchHeart W|36
2019-07-05 09:27:03,711 - H|108
2019-07-05 09:27:23,711 - H|109
2019-07-05 09:27:43,712 - H|110
2019-07-05 09:28:00,006 - watchHeart W|37
2019-07-05 09:28:03,713 - H|111
2019-07-05 09:28:23,714 - H|112
2019-07-05 09:28:43,714 - H|113
2019-07-05 09:29:00,005 - watchHeart W|38
2019-07-05 09:29:03,715 - H|114
2019-07-05 09:29:23,715 - H|115
2019-07-05 09:29:43,716 - H|116
2019-07-05 09:30:00,004 - watchHeart W|39
2019-07-05 09:30:03,717 - H|117
2019-07-05 09:30:23,718 - H|118
2019-07-05 09:30:43,719 - H|119
2019-07-05 09:31:00,002 - watchHeart W|40
2019-07-05 09:31:03,720 - H|120
2019-07-05 09:31:23,721 - H|121
2019-07-05 09:31:43,721 - H|122
2019-07-05 09:32:00,005 - watchHeart W|41
2019-07-05 09:32:03,722 - H|123
2019-07-05 09:32:23,722 - H|124
2019-07-05 09:32:43,722 - H|125
2019-07-05 09:33:00,004 - watchHeart W|42
2019-07-05 09:33:03,723 - H|126
2019-07-05 09:33:23,724 - H|127
2019-07-05 09:33:43,723 - H|128
2019-07-05 09:34:00,004 - watchHeart W|43
2019-07-05 09:34:03,724 - H|129
2019-07-05 09:34:23,725 - H|130
2019-07-05 09:34:43,726 - H|131
2019-07-05 09:35:00,004 - watchHeart W|44
2019-07-05 09:35:03,727 - H|132
2019-07-05 09:35:23,727 - H|133
2019-07-05 09:35:43,727 - H|134
2019-07-05 09:36:00,004 - watchHeart W|45
2019-07-05 09:36:03,729 - H|135
2019-07-05 09:36:23,730 - H|136
2019-07-05 09:36:43,730 - H|137
2019-07-05 09:37:00,002 - watchHeart W|46
2019-07-05 09:37:03,731 - H|138
2019-07-05 09:37:23,731 - H|139
2019-07-05 09:37:43,732 - H|140
2019-07-05 09:38:00,005 - watchHeart W|47
2019-07-05 09:38:03,733 - H|141
2019-07-05 09:38:23,734 - H|142
2019-07-05 09:38:43,735 - H|143
2019-07-05 09:39:00,005 - watchHeart W|48
2019-07-05 09:39:03,735 - H|144
2019-07-05 09:39:23,735 - H|145
2019-07-05 09:39:43,735 - H|146
2019-07-05 09:40:00,006 - watchHeart W|49
2019-07-05 09:40:03,735 - H|147
2019-07-05 09:40:23,736 - H|148
2019-07-05 09:40:43,737 - H|149
2019-07-05 09:41:00,005 - watchHeart W|50
2019-07-05 09:41:03,738 - H|150
2019-07-05 14:48:03,740 - connect to 193.112.167.225:11111, C|1
2019-07-05 14:48:03,975 - LOGIN_BEGIN:008
2019-07-05 14:48:04,031 - LOGIN_SUCCESS:008
2019-07-05 14:48:24,047 - H|1
2019-07-05 14:48:44,034 - H|2
2019-07-05 14:49:00,007 - watchHeart W|1
2019-07-05 14:49:04,034 - H|3
2019-07-05 14:49:24,035 - H|4
2019-07-05 14:49:44,036 - H|5
2019-07-05 14:50:00,005 - watchHeart W|2
2019-07-05 14:50:04,036 - H|6
2019-07-05 14:50:24,036 - H|7
2019-07-05 14:50:44,038 - H|8
2019-07-05 14:51:00,005 - watchHeart W|3
2019-07-05 14:51:04,038 - H|9
2019-07-05 14:51:24,038 - H|10
2019-07-05 14:51:44,038 - H|11
2019-07-05 14:52:00,006 - watchHeart W|4
2019-07-05 14:52:04,038 - H|12
2019-07-05 14:52:24,038 - H|13
2019-07-05 14:52:44,039 - H|14
2019-07-05 14:53:00,005 - watchHeart W|5
2019-07-05 14:53:04,039 - H|15
2019-07-05 14:53:24,041 - H|16
2019-07-05 14:53:44,040 - H|17
2019-07-05 14:54:28,405 - watchHeart W|6
2019-07-05 14:54:32,444 - H|18
2019-07-05 14:54:52,444 - H|19
2019-07-05 14:55:00,001 - watchHeart W|7
2019-07-05 14:55:12,445 - H|20
2019-07-05 14:55:32,445 - H|21
2019-07-05 14:55:52,445 - H|22
2019-07-05 14:56:00,004 - watchHeart W|8
2019-07-05 14:56:12,444 - H|23
2019-07-05 14:56:32,446 - H|24
2019-07-05 14:56:52,446 - H|25
2019-07-05 14:57:00,002 - watchHeart W|9
2019-07-05 14:57:12,446 - H|26
2019-07-05 14:57:32,447 - H|27
2019-07-05 14:57:52,534 - H|28
2019-07-05 14:58:00,361 - watchHeart W|10
2019-07-05 14:58:12,447 - H|29
2019-07-05 14:58:32,449 - H|30
2019-07-05 14:58:52,449 - H|31
2019-07-05 14:59:00,006 - watchHeart W|11
2019-07-05 14:59:12,449 - H|32
2019-07-05 14:59:32,449 - H|33
2019-07-05 14:59:52,450 - H|34
2019-07-05 15:00:00,125 - watchHeart W|12
2019-07-05 15:00:12,494 - H|35
2019-07-05 15:00:32,496 - H|36
2019-07-05 15:00:52,452 - H|37
2019-07-05 15:01:00,003 - watchHeart W|13
2019-07-05 15:01:12,453 - H|38
2019-07-05 15:01:32,454 - H|39
2019-07-05 15:01:52,453 - H|40
2019-07-05 15:02:00,005 - watchHeart W|14
2019-07-05 15:02:12,454 - H|41
2019-07-05 15:02:32,454 - H|42
2019-07-05 15:02:52,455 - H|43
2019-07-05 15:03:00,006 - watchHeart W|15
2019-07-05 15:03:12,455 - H|44
2019-07-05 15:03:32,456 - H|45
2019-07-05 15:03:52,457 - H|46
2019-07-05 15:04:00,006 - watchHeart W|16
2019-07-05 15:04:12,457 - H|47
